"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x1009424951789740033",2018-06-20 13:17:17,"x973602893910675456","SFH_ChiefAHP","RT @JamieWaterall: Just watching the #AHPs4PH animation at the #CAHP018 conference. Always amazed with the large number of #AHPs who are ac…","Twitter for iPhone",,,,FALSE,TRUE,0,4,"AHPs4PH CAHP018 AHPs",,,,,,,,,,,,,"x2706075254","JamieWaterall","en",,,"x1009424627272245249","Just watching the #AHPs4PH animation at the #CAHP018 conference. Always amazed with the large number of #AHPs who are actively involved in #socialmedia #AHPLeadership @NHSEnglandEvent @NHSEngland @PHE_uk @WeAHPs @HindleLinda @SuzanneRastrick https://t.co/CUrQjifQsS",,,,,,,,,
"x1009424794364702720",2018-06-20 13:16:39,"x884820007","CCassidy_1998","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter Web Client",,,,FALSE,TRUE,0,89,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009378513177186304","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL #StopTheSpread https://t.co/Mka3jV5Wbr",,,,,,,,,
"x1009424627272245249",2018-06-20 13:16:00,"x2706075254","JamieWaterall","Just watching the #AHPs4PH animation at the #CAHP018 conference. Always amazed with the large number of #AHPs who are actively involved in #socialmedia #AHPLeadership @NHSEnglandEvent @NHSEngland @PHE_uk @WeAHPs @HindleLinda @SuzanneRastrick https://t.co/CUrQjifQsS","Twitter for iPhone",,,,FALSE,FALSE,12,4,"AHPs4PH CAHP018 AHPs socialmedia AHPLeadership",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1009424423630397441/pu/img/B-vxFeIAIVFMHlVa.jpg","https://t.co/CUrQjifQsS","https://twitter.com/JamieWaterall/status/1009424627272245249/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1009424423630397441/pu/img/B-vxFeIAIVFMHlVa.jpg","https://t.co/CUrQjifQsS","https://twitter.com/JamieWaterall/status/1009424627272245249/video/1",,"x2587779536 551426814 41822696 2364573882 567581685 1596992540","NHSEnglandEvent NHSEngland PHE_uk WeAHPs HindleLinda SuzanneRastrick","en",,,,,,,,,,,,,
"x1009424317334114304",2018-06-20 13:14:46,"x253165372","HeartburnCancer","RT @useMYdata: Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improv…","Twitter Web Client",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x758582269795823616 758582269795823616 927482708 848989270706724865","useMYdata useMYdata Cancer52org Patient_Data","en",,,"x1009338813405990913","Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improve patient care - #datasavelives @PHE_uk #CSDOC2018 https://t.co/e2J7mgrd0s",,,,,,,,,
"x1009424162153271296",2018-06-20 13:14:09,"x634575754","Phoenix_OH","RT @WorkplaceChall: Modern, busy lives makes it difficult to find the time for exercise – but did you know that 10 mins of brisk walking co…","Twitter Web Client",,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x421025696","WorkplaceChall","en",,,"x1009423209832337408","Modern, busy lives makes it difficult to find the time for exercise – but did you know that 10 mins of brisk walking counts? #Active10 https://t.co/EKRQSE3jIl @CSPnetwork @PHE_uk https://t.co/FUfuWreCHq",,,,,,,,,
"x1009424139906682880",2018-06-20 13:14:03,"x2617130610","MyAmaven","RT @WorkplaceChall: Modern, busy lives makes it difficult to find the time for exercise – but did you know that 10 mins of brisk walking co…","TweetDeck",,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x421025696","WorkplaceChall","en",,,"x1009423209832337408","Modern, busy lives makes it difficult to find the time for exercise – but did you know that 10 mins of brisk walking counts? #Active10 https://t.co/EKRQSE3jIl @CSPnetwork @PHE_uk https://t.co/FUfuWreCHq",,,,,,,,,
"x1009423913561083905",2018-06-20 13:13:09,"x951157395035754497","Firstaid4every1","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter for iPhone",,,,FALSE,TRUE,0,89,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009378513177186304","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL #StopTheSpread https://t.co/Mka3jV5Wbr",,,,,,,,,
"x1009423236868788224",2018-06-20 13:10:28,"x1107046070","Work2Well","Great talk from @DrJV75 of @PHE_uk at @UKVRA. We loved the quote “you can’t just yoga your way out of poor management” #vocationalrehab #wellbeing #support","Twitter for iPhone",,,,FALSE,FALSE,2,0,"vocationalrehab wellbeing support",,,,,,,,,,,,,"x1225229522 41822696 322466788","DrJV75 PHE_uk UKVRA","en",,,,,"https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json","City of London","City of London, London","city","United Kingdom","GB",,,"-0.112442 -0.0733794 -0.0733794 -0.112442 51.5068 51.5068 51.522161 51.522161"
"x1009423215972757505",2018-06-20 13:10:23,"x66962428","foodgrower","RT @RachelBragg6: Great to hear about links between #natureconnection and mental health from @GregorWell from @PHE_uk  at #Ncx2018 https://…","Twitter for iPhone",,,,FALSE,TRUE,0,10,"natureconnection Ncx2018",,,,,,,,,,,,,"x884355085 1511302172 41822696","RachelBragg6 GregorWell PHE_uk","en",,,"x1009363036161957888","Great to hear about links between #natureconnection and mental health from @GregorWell from @PHE_uk  at #Ncx2018 https://t.co/kVf679OCZh",,,,,,,,,
"x1009423209832337408",2018-06-20 13:10:22,"x421025696","WorkplaceChall","Modern, busy lives makes it difficult to find the time for exercise – but did you know that 10 mins of brisk walking counts? #Active10 https://t.co/EKRQSE3jIl @CSPnetwork @PHE_uk https://t.co/FUfuWreCHq","Hootsuite Inc.",,,,FALSE,FALSE,12,8,"Active10",,"ow.ly/8geT30kfLjY","https://t.co/EKRQSE3jIl","http://ow.ly/8geT30kfLjY","http://pbs.twimg.com/media/DgIxDyuVMAAfr72.jpg","https://t.co/FUfuWreCHq","https://twitter.com/WorkplaceChall/status/1009423209832337408/photo/1","photo","http://pbs.twimg.com/media/DgIxDyuVMAAfr72.jpg","https://t.co/FUfuWreCHq","https://twitter.com/WorkplaceChall/status/1009423209832337408/photo/1",,"x197055757 41822696","CSPnetwork PHE_uk","en",,,,,,,,,,,,,
"x1009423205986131968",2018-06-20 13:10:21,"x250349129","felly500","@dr_sakthi @PHE_uk @SteveLaitner @RichardWebbNY @profchrisham @nedwards_1 @jappleby123 probably and impossible job","Twitter Web Client","x1009326493527429120","x172724740","dr_sakthi",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x172724740 41822696 957542791 4163064171 320697873 228438325 30257977","dr_sakthi PHE_uk SteveLaitner RichardWebbNY profchrisham nedwards_1 jappleby123","en",,,,,,,,,,,,,
"x1009423132707508224",2018-06-20 13:10:03,"x905449447919935488","Lymphoma_LYL","RT @mee_helen: Our @Lymphoma_LYL  poster is on display: @PHE_uk #csdoc2018 conference - project coordinators Beki &amp; Rachel are smashing the…","Twitter Web Client",,,,FALSE,TRUE,0,3,"csdoc2018",,,,,,,,,,,,,"x748748124 905449447919935488 41822696","mee_helen Lymphoma_LYL PHE_uk","en",,,"x1009422426156011520","Our @Lymphoma_LYL  poster is on display: @PHE_uk #csdoc2018 conference - project coordinators Beki &amp; Rachel are smashing their targets this year, delivering over 50 #lymphoma  specific health &amp; wellbeing days #LivingWithAndBeyondCancer #support #inform #connect #LymphomaMatters https://t.co/KZucjn46sb",,,,,,,,,
"x1009423093939474433",2018-06-20 13:09:54,"x16629680","ladylaxton","@SashaDaly1 @TelegraphNews @PHE_uk @CLIC_Sargent Ah brilliant! So important to raise the issue 🙌","Twitter for iPhone","x1009412384241438721","x84436954","SashaDaly1",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x84436954 14138785 41822696 20059964","SashaDaly1 TelegraphNews PHE_uk CLIC_Sargent","en",,,,,,,,,,,,,
"x1009423038230728704",2018-06-20 13:09:41,"x2458563254","HHSMedia","RT @HRSAgov: #HAPPENINGNOW: #HRSAMaternalMortality Summit begins soon. Tune in and join experts from @GovCanHealth , @minsaude, @PHE_uk,  @…","Sprinklr Prod1",,,,FALSE,TRUE,0,5,"HAPPENINGNOW HRSAMaternalMortality",,,,,,,,,,,,,"x44034613 36375825 37717107 41822696","HRSAgov GovCanHealth minsaude PHE_uk","en",,,"x1009413512156860416","#HAPPENINGNOW: #HRSAMaternalMortality Summit begins soon. Tune in and join experts from @GovCanHealth , @minsaude, @PHE_uk,  @MoHFW_INDIA  @STM_Uutiset, @RwandaHealth shortly: https://t.co/1sH3HaIwlA https://t.co/A7pzmb8Njk",,,,,,,,,
"x1009422887118401536",2018-06-20 13:09:05,"x85605697","NSFTtweets","RT @PHE_uk: For Learning Disability Week we have blogged about improving hospital care for people with learning disabilities. Read it here:…","Twitter Web Client",,,,FALSE,TRUE,0,66,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009386545529413632","For Learning Disability Week we have blogged about improving hospital care for people with learning disabilities. Read it here: https://t.co/tGz8ZiSP8r #LDWeek18",,,,,,,,,
"x1009422591185088512",2018-06-20 13:07:54,"x937042686682521602","FarazKh65499316","RT @PHE_uk: #CSDOC2018: ""This is an important but sensitive study"" - Dr Katherine Henson, presenting a study on the risk of suicide after a…","Twitter for Android",,,,FALSE,TRUE,0,15,"CSDOC2018",,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009401114356273152","#CSDOC2018: ""This is an important but sensitive study"" - Dr Katherine Henson, presenting a study on the risk of suicide after a cancer diagnosis - the first national study of its kind in England. Learn more here: https://t.co/AmwRdYLXeL https://t.co/H4dUoAfpOM",,,,,,,,,
"x1009422513187762177",2018-06-20 13:07:35,"x1542858205","Mac_Evidence","RT @useMYdata: ""Data underpins everything – research into every single type of disease"" @NMRPerrin  #datasavelives #CSDOC2018 @PHE_uk","Twitter Web Client",,,,FALSE,TRUE,0,4,"datasavelives CSDOC2018",,,,,,,,,,,,,"x758582269795823616 818390003290148864 41822696","useMYdata NMRPerrin PHE_uk","en",,,"x1009368099282399232","""Data underpins everything – research into every single type of disease"" @NMRPerrin  #datasavelives #CSDOC2018 @PHE_uk",,,,,,,,,
"x1009422426156011520",2018-06-20 13:07:15,"x748748124","mee_helen","Our @Lymphoma_LYL  poster is on display: @PHE_uk #csdoc2018 conference - project coordinators Beki &amp; Rachel are smashing their targets this year, delivering over 50 #lymphoma  specific health &amp; wellbeing days #LivingWithAndBeyondCancer #support #inform #connect #LymphomaMatters https://t.co/KZucjn46sb","Twitter Web Client",,,,TRUE,FALSE,4,3,"csdoc2018 lymphoma LivingWithAndBeyondCancer support inform connect LymphomaMatters",,"twitter.com/sscowcroft/sta…","https://t.co/KZucjn46sb","https://twitter.com/sscowcroft/status/1009410646600048641",,,,,,,,,"x905449447919935488 41822696","Lymphoma_LYL PHE_uk","en","x1009410646600048641","Just finished the lunch session at @PHE_uk  #csdoc2018 with lots of people interested in discussing @LymphomaAction #liveyourlife programme @Lymphoma_LYL https://t.co/1BYO01ti71",,,,,,,,,,,
"x1009422404274225152",2018-06-20 13:07:09,"x789170551","BethMMackay","As part of #NHS70 celebrations @DrMattKearney went back to school today to talk about his role in General Practice, CVD prevention &amp; inspire pupils to think about careers in the NHS. More information is available here: https://t.co/nKU4m44MUO  @NHSEngland @PHE_uk @speakrs4schools","Twitter Web Client",,,,FALSE,FALSE,4,1,"NHS70",,"bit.ly/2tbxjpn","https://t.co/nKU4m44MUO","http://bit.ly/2tbxjpn",,,,,,,,,"x2805803625 551426814 41822696 237751601","DrMattKearney NHSEngland PHE_uk speakrs4schools","en",,,,,,,,,,,,,
"x1009422348636868608",2018-06-20 13:06:56,"x1359103958","PHE_EastMids","RT @PHE_uk: NEWS: Cancer patients at increased risk of suicide. The first national study of its kind in England shows cancer patients have…","Twitter Web Client",,,,FALSE,TRUE,0,85,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009403442530603008","NEWS: Cancer patients at increased risk of suicide. The first national study of its kind in England shows cancer patients have a 20% increased risk of suicide https://t.co/AmwRdYLXeL",,,,,,,,,
"x1009422093325406209",2018-06-20 13:05:55,"x1542858205","Mac_Evidence","RT @PHE_uk: ""We have extraordinary data collection systems in England"" - Dr Jem Rashbass, cancer lead at PHE, opening our Cancer Services,…","Twitter Web Client",,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009364442969264129","""We have extraordinary data collection systems in England"" - Dr Jem Rashbass, cancer lead at PHE, opening our Cancer Services, Data and Outcomes Conference #CSDOC2018 https://t.co/iwMWsZc2HE",,,,,,,,,
"x1009421973523521537",2018-06-20 13:05:27,"x628364121","GLyratzopoulos","RT @useMYdata: Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improv…","Twitter for iPhone",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x758582269795823616 758582269795823616 927482708 848989270706724865","useMYdata useMYdata Cancer52org Patient_Data","en",,,"x1009338813405990913","Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improve patient care - #datasavelives @PHE_uk #CSDOC2018 https://t.co/e2J7mgrd0s",,,,,,,,,
"x1009421864349913088",2018-06-20 13:05:01,"x721032950","joolsyflynn","RT @useMYdata: If you are a researcher using patient data please acknowledge the source - ""This work uses data provided by patients and col…","Twitter for iPhone",,,,FALSE,TRUE,0,27,,,,,,,,,,,,,,"x758582269795823616","useMYdata","en",,,"x1009358945906020352","If you are a researcher using patient data please acknowledge the source - ""This work uses data provided by patients and collected by the NHS as part of their care and support"" - #datasaveslives @useMYdata @Patient_Data @PHE_uk #CSDOC2018 https://t.co/Y1cbpAVoOI",,,,,,,,,
"x1009421821270200323",2018-06-20 13:04:50,"x964088525187633153","Bhavisha_Hirani","RT @UCL_BSH: Parallel session 1A of @PHE_uk #CSDOC2018 includes Dr Cristina Renzi's talk on how #comorbidities affect GP consultations with…","Twitter for iPhone",,,,FALSE,TRUE,0,2,"CSDOC2018 comorbidities",,,,,,,,,,,,,"x335328702 41822696","UCL_BSH PHE_uk","en",,,"x1009421358130855936","Parallel session 1A of @PHE_uk #CSDOC2018 includes Dr Cristina Renzi's talk on how #comorbidities affect GP consultations with symptoms among those diagnosed with #bowelcancer #BSHresearch",,,,,,,,,
"x1009421425646690304",2018-06-20 13:03:16,"x915699026","davidallenFPH","FPH President John Middleton @LSHTM @PHE_uk @FPH @aspher event to build capacity of public health profession globally 'public health is international' https://t.co/ZiWcwpkKb5","Twitter for iPhone",,,,FALSE,FALSE,10,8,,,,,,"http://pbs.twimg.com/media/DgIvaSRW4AANYkv.jpg","https://t.co/ZiWcwpkKb5","https://twitter.com/davidallenFPH/status/1009421425646690304/photo/1","photo","http://pbs.twimg.com/media/DgIvaSRW4AANYkv.jpg","https://t.co/ZiWcwpkKb5","https://twitter.com/davidallenFPH/status/1009421425646690304/photo/1",,"x72843097 41822696 20508091 185972605","LSHTM PHE_uk FPH aspher","en",,,,,,,,,,,,,
"x1009421358130855936",2018-06-20 13:03:00,"x335328702","UCL_BSH","Parallel session 1A of @PHE_uk #CSDOC2018 includes Dr Cristina Renzi's talk on how #comorbidities affect GP consultations with symptoms among those diagnosed with #bowelcancer #BSHresearch","TweetDeck",,,,FALSE,FALSE,2,2,"CSDOC2018 comorbidities bowelcancer BSHresearch",,,,,,,,,,,,,"x41822696","PHE_uk","en",,,,,,,,,,,,,
"x1009421011899572229",2018-06-20 13:01:38,"x556722420","PMPSurvivor","RT @PHE_uk: #CSDOC2018: ""This is an important but sensitive study"" - Dr Katherine Henson, presenting a study on the risk of suicide after a…","Twitter Web Client",,,,FALSE,TRUE,0,15,"CSDOC2018",,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009401114356273152","#CSDOC2018: ""This is an important but sensitive study"" - Dr Katherine Henson, presenting a study on the risk of suicide after a cancer diagnosis - the first national study of its kind in England. Learn more here: https://t.co/AmwRdYLXeL https://t.co/H4dUoAfpOM",,,,,,,,,
"x1009420903569125381",2018-06-20 13:01:12,"x1358969828","PHE_NorthWest","RT @PHE_uk: NEWS: Cancer patients at increased risk of suicide. The first national study of its kind in England shows cancer patients have…","Twitter Web Client",,,,FALSE,TRUE,0,85,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009403442530603008","NEWS: Cancer patients at increased risk of suicide. The first national study of its kind in England shows cancer patients have a 20% increased risk of suicide https://t.co/AmwRdYLXeL",,,,,,,,,
"x1009420420532113411",2018-06-20 12:59:17,"x556722420","PMPSurvivor","RT @Cancer52org: Morning @PHE_uk #CSDOC2018. Have an interest in rare &amp; less common cancers?  Pls come &amp; do vox pop on importance of data f…","Twitter Web Client",,,,FALSE,TRUE,0,9,"CSDOC2018",,,,,,,,,,,,,"x927482708 41822696","Cancer52org PHE_uk","en",,,"x1009318842500304896","Morning @PHE_uk #CSDOC2018. Have an interest in rare &amp; less common cancers?  Pls come &amp; do vox pop on importance of data for our film https://t.co/0U4dovC6Dt",,,,,,,,,
"x1009420220476411904",2018-06-20 12:58:29,"x3124333800","denise_crone","RT @PHE_uk: NEWS: Cancer patients at increased risk of suicide. The first national study of its kind in England shows cancer patients have…","Twitter for iPhone",,,,FALSE,TRUE,0,85,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009403442530603008","NEWS: Cancer patients at increased risk of suicide. The first national study of its kind in England shows cancer patients have a 20% increased risk of suicide https://t.co/AmwRdYLXeL",,,,,,,,,
"x1009419418860957696",2018-06-20 12:55:18,"x414266955","RMBallerand","RT @HindleLinda: Thanks to @JamieWaterall for overcoming many challenges to be here today and share tools from #AOH @PHE_uk #CAHPO18 https:…","Twitter for Android",,,,FALSE,TRUE,0,7,"AOH CAHPO18",,,,,,,,,,,,,"x567581685 2706075254 41822696","HindleLinda JamieWaterall PHE_uk","en",,,"x1009387432872239104","Thanks to @JamieWaterall for overcoming many challenges to be here today and share tools from #AOH @PHE_uk #CAHPO18 https://t.co/yZsGiuGFTF",,,,,,,,,
